title,price,location,surface,total_pieces,bedrooms,bathrooms,link,ad_id,antenne_parabolique,ascenseur,chambre_rangement,chauffage_central,chemine,climatisation,concierge,cuisine_quipe,double_vitrage,entreseul,faade_extrieure,four,garage,jardin,machine__laver,meubl,microondes,piscine,porte_blinde,rfrigrateur,salon_europen,scurit,terrasse,vue_sur_les_montagnes,vue_sur_mer
S2 neuf à vendre au lac 2,950 000 TND,"Les Berges Du Lac 2, La Marsa","172
						m²",3 Pièces,2 Chambres,2 Salles de bains,https://www.mubawab.tn/fr/a/8162544/s2-neuf-%C3%A0-vendre-au-lac-2,N/A,0,1,0,1,0,1,1,1,1,0,1,1,1,0,0,0,1,0,1,1,0,1,1,0,0
Appartement S4 spacieux à Jardin L'aouina,385 000 TND,"Aouina, La Marsa","187
						m²",5 Pièces,4 Chambres,2 Salles de bains,https://www.mubawab.tn/fr/a/7990552/appartement-s4-spacieux-%C3%A0-jardin-l-aouina,N/A,0,1,0,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
Aptm s3 a kantaoui,600 000 TND,"El Kantaoui, Hammam Sousse","160
						m²",1 Pièce,3 Chambres,1 Salle de bain,https://www.mubawab.tn/fr/a/8079505/aptm-s3-a-kantaoui,N/A,1,1,1,1,0,1,1,1,1,0,1,0,1,1,0,0,0,1,1,0,0,1,1,0,1
S1 Hautstanding à Chatt Mariem avec place Parking,330 000 TND,"Chott Meriem, Akouda","79
						m²",2 Pièces,1 Chambre,1 Salle de bain,https://www.mubawab.tn/fr/a/8102057/s1-hautstanding-%C3%A0-chatt-mariem-avec-place-parking,N/A,1,1,0,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,1,1,0,1
S1 sur plan aux De Carthage,360 000 TND,"Les Jardins de Carthage, Le Kram","62
						m²",N/A,1 Chambre,1 Salle de bain,https://www.mubawab.tn/fr/a/8222979/s1-sur-plan-aux-de-carthage,N/A,0,1,0,1,0,1,1,1,1,0,1,1,1,0,0,0,1,0,1,1,0,1,1,0,0
Coquet S1 à Résidence les Chênes,260 000 TND,"La Soukra, La Soukra","61
						m²",2 Pièces,1 Chambre,1 Salle de bain,https://www.mubawab.tn/fr/pa/8232438/coquet-s1-%C3%A0-r%C3%A9sidence-les-ch%C3%AAnes,N/A,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
Joli Appartement S1 à la Soukra,265 000 TND,"La Soukra, La Soukra","61
						m²",2 Pièces,1 Chambre,1 Salle de bain,https://www.mubawab.tn/fr/pa/8232437/joli-appartement-s1-%C3%A0-la-soukra,N/A,0,1,0,1,0,1,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0
Appartement S2 d’exception avec terrasse,385 000 TND,"La Soukra, La Soukra","125
						m²",3 Pièces,2 Chambres,2 Salles de bains,https://www.mubawab.tn/fr/pa/8232501/appartement-s2-d%E2%80%99exception-avec-terrasse,N/A,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
A vendre S1 raffiné avec terrasse spacieuse,315 000 TND,"La Soukra, La Soukra","99
						m²",2 Pièces,1 Chambre,1 Salle de bain,https://www.mubawab.tn/fr/pa/8232484/a-vendre-s1-raffin%C3%A9-avec-terrasse-spacieuse,N/A,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
Appartement S2 haut standing à La Soukra,410 000 TND,"La Soukra, La Soukra","97
						m²",3 Pièces,2 Chambres,2 Salles de bains,https://www.mubawab.tn/fr/pa/8232524/appartement-s2-haut-standing-%C3%A0-la-soukra,N/A,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
Appartement à vendre à Chotrana 1.2 belles chambres,576 700 TND,"Chotrana 1, La Soukra","166
						m²",3 Pièces,2 Chambres,1 Salle de bain,https://www.mubawab.tn/fr/pa/8233636/appartement-%C3%A0-vendre-%C3%A0-chotrana-1-2-belles-chambres,N/A,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Résidence Omrane 16- Élégance à Riadh El Ghazela,À partir de 369 000 TND,"Cité el Ghazela, Raoued",N/A,N/A,N/A,N/A,https://www.mubawab.tn/fr/p/4427/r%C3%A9sidence-omrane-16-%C3%A9l%C3%A9gance-%C3%A0-riadh-el-ghazela,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S1 moderne avec jardin privatif,213 000 TND,"Chotrana 1, La Soukra","54
						m²",2 Pièces,1 Chambre,1 Salle de bain,https://www.mubawab.tn/fr/pa/8233639/s1-moderne-avec-jardin-privatif,N/A,0,1,0,1,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
"La soukra, vente spacieux S3 RDC, 147m2",420 000 TND,"La Soukra, La Soukra","147
						m²",4 Pièces,3 Chambres,2 Salles de bains,https://www.mubawab.tn/fr/a/8183163/la-soukra-vente-spacieux-s3-rdc-147m2,N/A,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
À la Goulette: appartement s1 à Vendre,230 000 TND,"La Goulette, La Goulette","65
						m²",N/A,1 Chambre,1 Salle de bain,https://www.mubawab.tn/fr/a/8183103/%C3%A0-la-goulette-appartement-s1-%C3%A0-vendre,N/A,0,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
À vendre un S1 à la Goulette,250 000 TND,"La Goulette, La Goulette","75
						m²",1 Pièce,1 Chambre,1 Salle de bain,https://www.mubawab.tn/fr/a/8094211/%C3%A0-vendre-un-s1-%C3%A0-la-goulette,N/A,0,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
A vendre un appartement s1 à mrezga,250 000 TND,"Hammamet Nord, Hammamet","42
						m²",3 Pièces,1 Chambre,1 Salle de bain,https://www.mubawab.tn/fr/a/8049874/a-vendre-un-appartement-s1-%C3%A0-mrezga,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A vendre un s3 à kantaoui dans une résidence pied dans l'eau,490 000 TND,"Cité de la Plage, Hammam Sousse","140
						m²",3 Pièces,3 Chambres,1 Salle de bain,https://www.mubawab.tn/fr/a/8138556/a-vendre-un-s3-%C3%A0-kantaoui-dans-une-r%C3%A9sidence-pied-dans-l-eau,N/A,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
A Vendre Appartement Vue sur mer,580 000 TND,"Bekalta, Bekalta","230
						m²",3 Pièces,2 Chambres,3 Salles de bains,https://www.mubawab.tn/fr/a/8152931/a-vendre-appartement-vue-sur-mer,N/A,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,1
A Vendre Appartement Vue sur mer a Baghdadi,340 000 TND,"Bekalta, Bekalta","126
						m²",3 Pièces,2 Chambres,2 Salles de bains,https://www.mubawab.tn/fr/a/8125542/a-vendre-appartement-vue-sur-mer-a-baghdadi,N/A,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1
À Vendre Apparemment S2 à Hergla Sousse,240 000 TND,"Hergla, Hergla","80
						m²",2 Pièces,2 Chambres,1 Salle de bain,https://www.mubawab.tn/fr/a/8153377/%C3%A0-vendre-apparemment-s2-%C3%A0-hergla-sousse,N/A,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Appartement s3,Prix à consulter,"Cité Ennasr 2, Ariana Ville","144
						m²",4 Pièces,3 Chambres,3 Salles de bains,https://www.mubawab.tn/fr/a/8116311/appartement-s3,N/A,0,1,0,1,0,1,1,1,1,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0,0
Appt haut standing,240 000 TND,"Menzel Jemil, Menzel Jemil","105
						m²",3 Pièces,2 Chambres,1 Salle de bain,https://www.mubawab.tn/fr/a/8182542/appt-haut-standing,N/A,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1
Superbe appartement à vendre à Douar Hicher. Surface de 80 m...,Prix à consulter,"Douar Hicher, Douar Hicher","80
						m²",3 Pièces,2 Chambres,1 Salle de bain,https://www.mubawab.tn/fr/a/8116411/superbe-appartement-%C3%A0-vendre-%C3%A0-douar-hicher-surface-de-80-m%C2%B2-prestation-de-conciergerie,N/A,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
A vendre s2 directement promoteur a chotrana 1,590 000 TND,"Chotrana 1, La Soukra","105
						m²",2 Pièces,2 Chambres,1 Salle de bain,https://www.mubawab.tn/fr/a/8167154/a-vendre-s2-directement-promoteur-a-chotrana-1,N/A,0,1,0,1,0,1,1,1,1,0,0,1,1,1,0,0,0,0,1,0,1,1,0,0,0
S1 en vente,140 000 TND,"Riadh al Andalous, Ariana Ville","57
						m²",N/A,N/A,N/A,https://www.mubawab.tn/fr/a/8018459/s1-en-vente,N/A,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
"À LOUER, Appartement S2 à Cité Ezahra – Bouhsina",Prix à consulter,"Sousse Riadh, Sousse Riadh",N/A,3 Pièces,2 Chambres,1 Salle de bain,https://www.mubawab.tn/fr/a/8182294/%C3%A0-louer-appartement-s2-%C3%A0-cit%C3%A9-ezahra-%E2%80%93-bouhsina,N/A,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0
A vendre appartement s2 a ain zaghouen nord,600 000 TND,"Ain Zaghouan Nord, La Marsa","154
						m²",3 Pièces,2 Chambres,1 Salle de bain,https://www.mubawab.tn/fr/a/8120930/a-vendre-appartement-s2-a-ain-zaghouen-nord,N/A,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0
"À vendre, Appartement S3 à Ezzahra",400 000 TND,"Ezzahra, Ezzahra","137
						m²",4 Pièces,3 Chambres,1 Salle de bain,https://www.mubawab.tn/fr/a/8182205/%C3%A0-vendre-appartement-s3-%C3%A0-ezzahra,N/A,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
A vendre Appartement s3 a boumhal bassatine,410 000 TND,"Bou Mhel, Boumhel Bassatine","130
						m²",1 Pièce,1 Chambre,1 Salle de bain,https://www.mubawab.tn/fr/a/8182221/a-vendre-appartement-s3-a-boumhal-bassatine,N/A,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0
A vendre appartement s1 à Boumhel bassatine,165 000 TND,"Bou Mhel, Boumhel Bassatine","55
						m²",1 Pièce,1 Chambre,2 Salles de bains,https://www.mubawab.tn/fr/a/8140736/a-vendre-appartement-s1-%C3%A0-boumhel-bassatine,N/A,1,1,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0
S2 en vente,370 000 TND,"Cité Bou Mhel, Boumhel Bassatine","137
						m²",N/A,N/A,N/A,https://www.mubawab.tn/fr/a/8156070/s2-en-vente,N/A,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
A vendre des appartements S1 à Yasmine Hammamet,360 000 TND,"Yasmine Hammamet, Hammamet","88
						m²",2 Pièces,1 Chambre,1 Salle de bain,https://www.mubawab.tn/fr/a/8136873/a-vendre-des-appartements-s1-%C3%A0-yasmine-hammamet,N/A,0,0,1,1,0,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0
A vendre des appartements S2 à Yasmine Hammamet,445 000 TND,"Yasmine Hammamet, Hammamet","113
						m²",3 Pièces,2 Chambres,1 Salle de bain,https://www.mubawab.tn/fr/a/8136618/a-vendre-des-appartements-s2-%C3%A0-yasmine-hammamet,N/A,0,0,1,1,0,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0
Appartement S3 à cité Ennasr 2 hédi nouira,560 000 TND,"Cité Ennasr 2, Ariana Ville","187
						m²",4 Pièces,3 Chambres,2 Salles de bains,https://www.mubawab.tn/fr/a/8182132/appartement-s3-%C3%A0-cit%C3%A9-ennasr-2-h%C3%A9di-nouira,N/A,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
Appartement s1 à vendre Hammamet nord,330 000 TND,"Hammamet Nord, Hammamet","86
						m²",2 Pièces,1 Chambre,1 Salle de bain,https://www.mubawab.tn/fr/a/8177567/appartement-s1-%C3%A0-vendre-hammamet-nord,N/A,0,1,0,1,0,1,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0
Un appartement S3,420 000 TND,"Cité Mongi Slim, La Marsa","108
						m²",3 Pièces,3 Chambres,1 Salle de bain,https://www.mubawab.tn/fr/a/8180670/un-appartement-s3,N/A,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Appartement S3 aux Jardins de Carthage,460 000 TND,"Les Jardins de Carthage, Le Kram","157
						m²",4 Pièces,3 Chambres,2 Salles de bains,https://www.mubawab.tn/fr/a/8181935/appartement-s3-aux-jardins-de-carthage,N/A,0,1,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0
S1 moderne avec grand jardin,239 000 TND,"Chotrana 1, La Soukra","66
						m²",2 Pièces,1 Chambre,1 Salle de bain,https://www.mubawab.tn/fr/pa/8233645/s1-moderne-avec-grand-jardin,N/A,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Coquet appartement avec jardin,298 600 TND,"Chotrana 1, La Soukra","85
						m²",2 Pièces,1 Chambre,1 Salle de bain,https://www.mubawab.tn/fr/pa/8233655/coquet-appartement-avec-jardin,N/A,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
S3 spacieux avec jardin de 88 m²,756 000 TND,"Chotrana 1, La Soukra","228
						m²",4 Pièces,3 Chambres,1 Salle de bain,https://www.mubawab.tn/fr/pa/8233661/s3-spacieux-avec-jardin-de-88-m%C2%B2,N/A,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Grand S3 de 210 m² avec jardin,927 000 TND,"Chotrana 1, La Soukra","249
						m²",4 Pièces,3 Chambres,1 Salle de bain,https://www.mubawab.tn/fr/pa/8233667/grand-s3-de-210-m%C2%B2-avec-jardin,N/A,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
S3 spacieux de 204 m² avec jardin,937 000 TND,"Chotrana 1, La Soukra","245
						m²",4 Pièces,3 Chambres,1 Salle de bain,https://www.mubawab.tn/fr/pa/8233672/s3-spacieux-de-204-m%C2%B2-avec-jardin,N/A,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
S1 de 46 m² avec terrasse à la Résidence Canopée,191 000 TND,"Chotrana 1, La Soukra","50
						m²",2 Pièces,1 Chambre,1 Salle de bain,https://www.mubawab.tn/fr/pa/8233683/s1-de-46-m%C2%B2-avec-terrasse-%C3%A0-la-r%C3%A9sidence-canop%C3%A9e,N/A,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
Appartement magnifique,199 000 TND,"Chotrana 1, La Soukra","45
						m²",2 Pièces,1 Chambre,1 Salle de bain,https://www.mubawab.tn/fr/pa/8233689/appartement-magnifique,N/A,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
Résidence Omrane 16- Élégance à Riadh El Ghazela,À partir de 369 000 TND,"Cité el Ghazela, Raoued",N/A,N/A,N/A,N/A,https://www.mubawab.tn/fr/p/4427/r%C3%A9sidence-omrane-16-%C3%A9l%C3%A9gance-%C3%A0-riadh-el-ghazela,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Un magnifique S2 de 111 m²,598 000 TND,"Les Jardins de Carthage, Le Kram","111
						m²",4 Pièces,2 Chambres,2 Salles de bains,https://www.mubawab.tn/fr/pa/8177569/un-magnifique-s2-de-111-m%C2%B2,N/A,1,1,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0
S3 en vente,450 000 TND,"Ariana Ville, Ariana Ville","110
						m²",N/A,N/A,N/A,https://www.mubawab.tn/fr/a/8181928/s3-en-vente,N/A,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0
Appartement de haut standing a plage ezzahra,250 000 TND,"Hammam El Ghezaz, Hammam Ghezèze","100
						m²",5 Pièces,2 Chambres,1 Salle de bain,https://www.mubawab.tn/fr/a/8181904/appartement-de-haut-standing-a-plage-ezzahra,N/A,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
S2 en vente,257 500 TND,"El Mourouj 6, El Mourouj","103
						m²",N/A,N/A,N/A,https://www.mubawab.tn/fr/a/8181914/s2-en-vente,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bel Appartement S3 à Cité Ennasr 2,580 000 TND,"Cité Ennasr 1, Ariana Ville","147
						m²",4 Pièces,3 Chambres,2 Salles de bains,https://www.mubawab.tn/fr/a/8181884/bel-appartement-s3-%C3%A0-cit%C3%A9-ennasr-2,N/A,1,1,0,1,0,1,1,1,0,0,1,0,1,1,0,0,0,0,1,0,1,1,1,0,0
S2 à louer à el wahat,Prix à consulter,"Aouina, La Marsa","116
						m²",3 Pièces,2 Chambres,1 Salle de bain,https://www.mubawab.tn/fr/a/8181876/s2-%C3%A0-louer-%C3%A0-el-wahat,N/A,1,1,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
Luxueux appartement meublé pieds dans l'eau,230 000 TND,"Hammam El Ghezaz, Hammam El Ghezaz","85
						m²",3 Pièces,2 Chambres,1 Salle de bain,https://www.mubawab.tn/fr/a/8033035/luxueux-appartement-meubl%C3%A9-pieds-dans-l-eau,N/A,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1
Un studio à vendre à ain zaghouan nord,250 000 TND,"Ain Zaghouan Nord, La Marsa","43
						m²",2 Pièces,1 Chambre,1 Salle de bain,https://www.mubawab.tn/fr/a/7989808/un-studio-%C3%A0-vendre-%C3%A0-ain-zaghouan-nord,N/A,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
DUPLEX jardin de carthage,Prix à consulter,"Carthage, Carthage","160
						m²",3 Pièces,2 Chambres,3 Salles de bains,https://www.mubawab.tn/fr/a/8181856/duplex-jardin-de-carthage,N/A,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0
Appartement S3 Direct Promoteur à Ain Zaghouan nord,Prix à consulter,"Ain Zaghouan Nord, La Marsa","165
						m²",N/A,4 Chambres,N/A,https://www.mubawab.tn/fr/a/8181851/appartement-s3-direct-promoteur-%C3%A0-ain-zaghouan-nord,N/A,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
Immeuble à vendre,550 000 TND,"Gammarth Village, La Marsa","110
						m²",3 Pièces,2 Chambres,1 Salle de bain,https://www.mubawab.tn/fr/a/8181612/immeuble-%C3%A0-vendre,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A vendre un s4 à soukra parc,580 000 TND,"La Soukra, La Soukra","234
						m²",N/A,4 Chambres,2 Salles de bains,https://www.mubawab.tn/fr/a/8181603/a-vendre-un-s4-%C3%A0-soukra-parc,N/A,0,1,0,1,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0
"Belle appartement 3 ch 
parking 
cellier",Prix à consulter,"Zone Touristique, Mahdia Ville","130
						m²",3 Pièces,3 Chambres,2 Salles de bains,https://www.mubawab.tn/fr/a/8181545/belle-appartement-3-ch-parking-cellier,N/A,0,1,0,1,0,1,1,1,0,0,1,1,1,0,1,1,0,0,1,1,1,0,1,0,1
A vendre Triplex avc jardin et terrasse Gammarth,620 000 TND,"Gammarth, La Marsa","195
						m²",5 Pièces,4 Chambres,2 Salles de bains,https://www.mubawab.tn/fr/a/8082755/a-vendre-triplex-avc-jardin-et-terrasse-gammarth,N/A,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0
À vendre un appartement S2 à Hammamet,330 000 TND,"Hammamet Nord, Hammamet","105
						m²",3 Pièces,2 Chambres,1 Salle de bain,https://www.mubawab.tn/fr/a/8176186/%C3%A0-vendre-un-appartement-s2-%C3%A0-hammamet,N/A,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0
S2 direct promoteur,425 000 TND,"Chotrana 1, La Soukra","153
						m²",3 Pièces,2 Chambres,2 Salles de bains,https://www.mubawab.tn/fr/a/8181335/s2-direct-promoteur,N/A,1,1,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
"A vendre appartement mrezge 
nabeul",420 000 TND,"Cité El Wafa, Nabeul","140
						m²",4 Pièces,3 Chambres,1 Salle de bain,https://www.mubawab.tn/fr/a/8181261/a-vendre-appartement-mrezge-nabeul,N/A,1,1,1,1,0,1,1,1,0,0,0,1,1,0,1,0,1,1,0,1,0,1,0,0,0
À Vendre des appartements à Hammem Sousse,280 000 TND,"Hammam Sousse, Hammam Sousse","80
						m²",1 Pièce,1 Chambre,2 Salles de bains,https://www.mubawab.tn/fr/a/8181279/%C3%A0-vendre-des-appartements-%C3%A0-hammem-sousse,N/A,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
"A vendre appartement s2 à Cité Khadhra, Tunis",140 000 TND,"Cité El Khadra, Cité El Khadra","65
						m²",3 Pièces,3 Chambres,1 Salle de bain,https://www.mubawab.tn/fr/a/8181230/a-vendre-appartement-s2-%C3%A0-cit%C3%A9-khadhra-tunis,N/A,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Un joli Appartement S2,Prix à consulter,"Monastir Ville, Monastir Ville","94
						m²",2 Pièces,2 Chambres,1 Salle de bain,https://www.mubawab.tn/fr/a/8181142/un-joli-appartement-s2,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Ennasr 2 à louer appt S2 NEUF,Prix à consulter,"Cité Ennasr 2, Ariana Ville","120
						m²",4 Pièces,2 Chambres,1 Salle de bain,https://www.mubawab.tn/fr/a/8181058/ennasr-2-%C3%A0-louer-appt-s2-neuf,N/A,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
"Bel appartement à vendre à Cité Du Stade. 
3 chambres agréab...",Prix à consulter,"Cité Du Stade, La Marsa","136
						m²",N/A,3 Chambres,1 Salle de bain,https://www.mubawab.tn/fr/a/8180881/bel-appartement-%C3%A0-vendre-%C3%A0-cit%C3%A9-du-stade-3-chambres-agr%C3%A9ables-air-conditionn%C3%A9,N/A,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A vendre un immeuble R3 Investissement locatif,1 500 000 TND,"Sousse Riadh, Sousse Riadh","722
						m²",10 Pièces,23 Chambres,11 Salles de bains,https://www.mubawab.tn/fr/a/8151158/a-vendre-un-immeuble-r3-investissement-locatif,N/A,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,1,1,1,0,0
À vendre terrain destiné à la construction,26 000 TND,"Mansourah, Al-Qayrawan","160
						m²",1 Pièce,1 Chambre,1 Salle de bain,https://www.mubawab.tn/fr/a/8180681/%C3%A0-vendre-terrain-destin%C3%A9-%C3%A0-la-construction,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Un Bel appartement S1 situe chortana 1,320 000 TND,"Chotrana 1, La Soukra","100
						m²",2 Pièces,1 Chambre,1 Salle de bain,https://www.mubawab.tn/fr/a/8179139/un-bel-appartement-s1-situe-chortana-1,N/A,0,1,0,1,0,1,1,1,1,0,1,0,1,1,0,0,0,0,1,0,0,1,1,0,0
Un Appartement S3 au 4eme situe Hay wahat,310 000 TND,"Aouina, La Marsa","110
						m²",4 Pièces,3 Chambres,1 Salle de bain,https://www.mubawab.tn/fr/a/8179150/un-appartement-s3-au-4eme-situe-hay-wahat,N/A,0,1,0,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0
Appartement s3 haut standing à vendre à Nkhilette,388 500 TND,"Cité Ennkhilet,
								Raoued","305
						m²",3 Pièces,3 Chambres,1 Salle de bain,https://www.mubawab.tn/fr/a/8181243/appartement-s3-haut-standing-%C3%A0-vendre-%C3%A0-nkhilette,N/A,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Appartement s1 haut standing à vendre à Nkhilette,173 400 TND,"Cité Ennkhilet,
								Raoued","58
						m²",1 Pièce,1 Chambre,1 Salle de bain,https://www.mubawab.tn/fr/a/8181195/appartement-s1-haut-standing-%C3%A0-vendre-%C3%A0-nkhilette,N/A,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
S4 en vente,855 000 TND,"Centre Urbain Nord,
								Cité El Khadra","260
						m²",N/A,4 Chambres,N/A,https://www.mubawab.tn/fr/a/8112477/s4-en-vente,N/A,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
S4 en vente,700 000 TND,"Centre Urbain Nord,
								Cité El Khadra","262
						m²",N/A,N/A,N/A,https://www.mubawab.tn/fr/a/8214118/s4-en-vente,N/A,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
S3 en vente,365 000 TND,Cité El Khadra,"166
						m²",N/A,N/A,N/A,https://www.mubawab.tn/fr/a/8173314/s3-en-vente,N/A,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
"À Vendre S1, S2 & S3 Direct Promoteur",215 000 TND,"Aouina,
								La Marsa","56
						m²",2 Pièces,1 Chambre,1 Salle de bain,https://www.mubawab.tn/fr/a/8147226/%C3%A0-vendre-s1-s2-s3-direct-promoteur,N/A,0,1,0,1,0,1,1,1,1,0,0,1,1,1,0,0,0,0,1,0,1,1,1,0,0
À vendre un spacieux S3 titré au Lac 2,1 190 000 TND,"Les Berges Du Lac 2,
								La Marsa","230
						m²",5 Pièces,3 Chambres,3 Salles de bains,https://www.mubawab.tn/fr/a/8160985/%C3%A0-vendre-un-spacieux-s3-titr%C3%A9-au-lac-2,N/A,0,1,0,1,0,1,1,1,1,0,0,1,1,1,0,0,0,0,1,0,0,1,1,0,0
Résidence Des Parcs aux jardins de Carthage,À partir de 327 000 TND,"Les Jardins de Carthage, Le Kram",N/A,N/A,N/A,N/A,https://www.mubawab.tn/fr/p/4068/r%C3%A9sidence-des-parcs-aux-jardins-de-carthage,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
